date,europe,middleeast,russia
03/28/2020,46.89499435453519,46.90682761222181,35.21043272080617
03/29/2020,46.89499435453519,46.90682761222181,35.21043272080617
03/30/2020,42.88671433948061,44.66239155035836,28.492392807745503
03/31/2020,42.52916823485134,44.398340248962654,29.855759731278404
04/01/2020,46.87617613850207,45.6242927197284,21.497727721794114
04/02/2020,56.210011290929614,55.05469634100339,28.8480537443193
04/03/2020,64.4335716974031,64.46623915503584,37.24560363564513
04/04/2020,64.4335716974031,64.46623915503584,37.24560363564513
04/05/2020,64.4335716974031,64.46623915503584,37.24560363564513
04/06/2020,62.608204742190445,61.84458694832138,34.657182375024696
04/07/2020,60.12420022581859,58.61938890984534,38.35210432720807
04/08/2020,61.9307489649981,57.73293096944548,40.64414147401699
04/09/2020,59.71019947308995,53.6967182195398,36.198379766844496
04/10/2020,59.71019947308995,54.35684647302904,36.198379766844496
04/11/2020,59.71019947308995,54.35684647302904,36.198379766844496
04/12/2020,59.71019947308995,54.35684647302904,36.198379766844496
04/13/2020,59.71019947308995,55.73368540173519,36.198379766844496
04/14/2020,55.927738050432815,49.45303658996604,36.41572811697293
04/15/2020,52.35227700414,46.4918898528857,30.389251136139105
04/16/2020,52.52164094843808,48.47227461335345,28.413357044062444
04/17/2020,53.06736921339856,50.82987551867219,31.12033195020747
04/18/2020,53.06736921339856,50.82987551867219,31.12033195020747
04/19/2020,53.06736921339856,50.82987551867219,31.12033195020747
04/20/2020,48.28754234098607,46.0392304790645,29.776723967595338
04/21/2020,31.0500564546481,46.0392304790645,16.597510373443985
04/22/2020,38.50207000376364,38.96642776310826,24.14542580517684
04/23/2020,40.47798268724125,41.26744624669935,29.12467891721004
04/24/2020,40.49680090327436,41.4749151263674,28.749259039715476
04/25/2020,40.49680090327436,41.4749151263674,28.749259039715476
04/26/2020,40.49680090327436,41.4749151263674,28.749259039715476
04/27/2020,38.01279638690252,40.41870992078461,25.58782849239281
04/28/2020,38.671433948061726,41.644662391550355,27.30685635249951
04/29/2020,42.830259691381265,42.79517163334591,32.365145228215766
04/30/2020,48.02408731652239,45.8129007921539,37.107291049199766
05/01/2020,49.84945427173504,50.88645794039984,37.16656787196206
05/02/2020,49.84945427173504,50.88645794039984,37.16656787196206
05/03/2020,49.84945427173504,50.88645794039984,37.16656787196206
05/04/2020,51.467820850583365,52.24443606186344,38.90535467298953
05/05/2020,58.449378998870905,58.27989437947944,49.06145030626358
05/06/2020,56.09710199473089,55.978875895888336,47.54001185536455
05/07/2020,55.75837410613473,55.69596378725009,51.21517486662716
05/08/2020,55.75837410613473,58.60052810260279,51.21517486662716
05/09/2020,55.75837410613473,58.60052810260279,51.21517486662716
05/10/2020,55.75837410613473,58.60052810260279,51.21517486662716
05/11/2020,56.059465562664656,56.01659751037344,51.72890733056709
05/12/2020,56.58637561159202,56.12976235382874,53.27010472238688
05/13/2020,55.043281896876174,55.94115428140323,57.103339261015606
05/14/2020,58.76928867143395,61.05243304413428,57.735625370480136
05/15/2020,61.38502070003763,62.127499056959635,60.50187709938748
05/16/2020,61.38502070003763,62.127499056959635,60.50187709938748
05/17/2020,61.38502070003763,62.127499056959635,60.50187709938748
05/18/2020,65.675573955589,64.86231610712937,68.22762299940723
05/19/2020,65.41211893112533,64.74915126367408,66.09365737996444
05/20/2020,67.57621377493412,66.63523198792907,70.63821379174077
05/21/2020,68.17839668799397,67.84232365145228,70.69749061450307
05/22/2020,66.25893865261573,66.76725763862693,67.99051570835802
05/23/2020,66.25893865261573,66.76725763862693,67.99051570835802
05/24/2020,66.25893865261573,66.76725763862693,67.99051570835802
05/25/2020,66.25893865261573,67.63485477178422,67.99051570835802
05/26/2020,68.31012420022581,68.59675594115427,68.20786405848646
05/27/2020,65.35566428302596,65.88079969822708,67.49654218533885
05/28/2020,66.39066616484757,67.42738589211618,69.2550879272871
05/29/2020,66.67293940534437,67.97434930215013,70.06520450503854
05/30/2020,66.67293940534437,67.97434930215013,70.06520450503854
05/31/2020,66.67293940534437,67.97434930215013,70.06520450503854
06/01/2020,72.3372224313135,71.31271218408148,74.37265362576566
06/02/2020,74.70831765148664,72.87815918521312,77.75143252321676
06/03/2020,75.0470455400828,72.51980384760468,77.83046828689983
06/04/2020,75.47986450884456,73.97208600528103,77.9687808733452
06/05/2020,79.65750846819721,77.49905695963788,84.54850819996048
06/06/2020,79.65750846819721,77.49905695963788,84.54850819996048
06/07/2020,79.65750846819721,77.49905695963788,84.54850819996048
06/08/2020,76.98532179149416,75.66955865711051,82.82948033985379
06/09/2020,77.62514113662024,76.25424368162956,82.43430152143844
06/10/2020,78.66014301844184,77.46133534515278,83.2839359810314
06/11/2020,72.84531426420774,71.42587702753677,78.79865639201739
06/12/2020,73.12758750470455,71.99170124481327,79.52973720608576
06/13/2020,73.12758750470455,71.99170124481327,79.52973720608576
06/14/2020,73.12758750470455,71.99170124481327,79.52973720608576
06/15/2020,74.97177267595032,73.33081855903433,80.00395178818415
06/16/2020,77.07941287165977,74.85854394568086,83.08634657182374
06/17/2020,76.70304855099737,74.40588457185969,83.42224856747679
06/18/2020,78.22732404968009,76.82006789890606,87.23572416518475
06/19/2020,79.61987203613099,78.32893247831007,89.68583283935982
06/20/2020,79.61987203613099,78.32893247831007,89.68583283935982
06/21/2020,79.61987203613099,78.32893247831007,89.68583283935982
06/22/2020,81.20060218291304,79.81893625047152,89.76486860304288
06/23/2020,80.42905532555514,79.04564315352695,91.2270302311796
06/24/2020,75.98795634173881,75.46208977744246,85.27958901402884
06/25/2020,77.45577719232216,77.15956242927197,85.81308041888954
06/26/2020,77.26759503199096,76.61259901923802,85.29934795494962
06/27/2020,77.26759503199096,76.61259901923802,85.29934795494962
06/28/2020,77.26759503199096,76.61259901923802,85.29934795494962
06/29/2020,78.58487015430937,77.80082987551866,86.48488441019562
06/30/2020,77.62514113662024,77.97057714070162,87.2554831061055
07/01/2020,79.1870530673692,78.00829875518671,87.76921557004545
07/02/2020,81.27587504704553,80.19615239532251,88.55957320687611
07/03/2020,80.73014678208506,79.38513768389286,88.36198379766844
07/04/2020,80.73014678208506,79.38513768389286,88.36198379766844
07/05/2020,80.73014678208506,79.38513768389286,88.36198379766844
07/06/2020,81.16296575084682,79.66804979253112,89.13258249357835
07/07/2020,81.25705683101242,79.74349302150132,88.16439438846078
07/08/2020,81.72751223184042,80.66767257638628,87.86801027464928
07/09/2020,79.97741814076026,79.3662768766503,85.79332147796879
07/10/2020,81.65223936770795,81.02602791399471,86.88006322861095
07/11/2020,81.65223936770795,81.02602791399471,86.88006322861095
07/12/2020,81.65223936770795,81.02602791399471,86.88006322861095
07/13/2020,80.63605570191946,79.89437947944171,88.87571626160837
07/14/2020,80.86187429431689,80.23387400980762,88.48053744319306
07/15/2020,82.442604441099,81.62957374575632,89.62655601659752
07/16/2020,81.82160331200602,80.21501320256506,90.10077059869592
07/17/2020,81.35114791117802,79.27197284043757,89.17210037541989
07/18/2020,81.35114791117802,79.27197284043757,89.17210037541989
07/19/2020,81.35114791117802,79.27197284043757,89.17210037541989
07/20/2020,81.67105758374106,79.64918898528856,88.14463544754001
07/21/2020,83.57169740308618,82.19539796303282,89.72535072120134
07/22/2020,83.45878810688747,82.66691814409656,87.17644734242245
07/23/2020,81.53933007150923,80.21501320256506,87.82849239280776
07/24/2020,81.65223936770795,80.59222934741605,86.66271487848252
07/25/2020,81.65223936770795,80.59222934741605,86.66271487848252
07/26/2020,81.65223936770795,80.59222934741605,86.66271487848252
07/27/2020,81.84042152803914,80.49792531120332,85.45741948231574
07/28/2020,81.4264207753105,80.04526593738211,86.68247381940327
07/29/2020,82.442604441099,80.81855903432667,87.61114404267933
07/30/2020,81.0500564546481,79.53602414183327,84.80537443193046
07/31/2020,81.18178396687993,79.59260656356092,86.08970559178029
08/01/2020,81.18178396687993,79.59260656356092,86.08970559178029
08/02/2020,81.18178396687993,79.59260656356092,86.08970559178029
08/03/2020,83.19533308242379,81.72387778196905,87.43331357439241
08/04/2020,83.70342491531802,81.96906827612221,87.59138510175855
08/05/2020,85.28415506210011,82.93096944549227,91.18751234933808
08/06/2020,85.03951825366954,82.57261410788381,90.17980636237898
08/07/2020,83.59051561911932,81.34666163711806,88.26318909306463
08/08/2020,83.59051561911932,81.34666163711806,88.26318909306463
08/09/2020,83.59051561911932,81.34666163711806,88.26318909306463
08/10/2020,84.85133609333836,82.62919652961148,87.90752815649083
08/11/2020,84.04215280391418,81.91248585439456,88.32246591582692
08/12/2020,85.60406473466315,82.91210863824972,88.81643943884609
08/13/2020,84.81369966127211,82.00678989060731,88.91523414344992
08/14/2020,84.53142642077532,81.4032440588457,88.32246591582692
08/15/2020,84.53142642077532,81.4032440588457,88.32246591582692
08/16/2020,84.53142642077532,81.4032440588457,88.32246591582692
08/17/2020,85.5476100865638,82.70463975858166,88.08535862477771
08/18/2020,85.66051938276253,83.11957751791776,89.25113613910295
08/19/2020,85.41588257433196,82.83666540927952,89.09306461173682
08/20/2020,84.60669928490779,82.45944926442851,87.74945662912468
08/21/2020,83.57169740308618,81.96906827612221,85.73404465520649
08/22/2020,83.57169740308618,81.96906827612221,85.73404465520649
08/23/2020,83.57169740308618,81.96906827612221,85.73404465520649
08/24/2020,85.0018818216033,83.64768012070917,87.29500098794705
08/25/2020,86.35679337598796,84.93021501320256,91.00968188105118
08/26/2020,85.96161083929243,84.51527725386646,90.47619047619048
08/27/2020,84.94542717350396,83.68540173519425,88.10511756569849
08/28/2020,84.90779074143771,84.06261788004527,89.11282355265759
08/29/2020,84.90779074143771,84.06261788004527,89.11282355265759
08/30/2020,84.90779074143771,84.06261788004527,89.11282355265759
08/31/2020,84.90779074143771,84.1192003017729,89.11282355265759
09/01/2020,85.86751975912684,84.74160694077706,90.45643153526972
09/02/2020,83.75987956341739,82.55375330064126,88.48053744319306
09/03/2020,83.0259691381257,81.79932101093927,82.67140881248766
09/04/2020,80.22205494919082,79.32855526216522,81.4068365935586
09/05/2020,80.22205494919082,79.32855526216522,81.4068365935586
09/06/2020,80.22205494919082,79.32855526216522,81.4068365935586
09/07/2020,79.26232593150169,78.02715956242926,80.08298755186722
09/08/2020,75.00940910801656,73.59486986043002,76.01264572218929
09/09/2020,76.8347760632292,75.17917766880421,78.73937956925509
09/10/2020,75.49868272487768,73.85892116182572,78.1466113416321
09/11/2020,75.02822732404968,73.46284420973218,77.02035170914839
09/12/2020,75.02822732404968,73.46284420973218,77.02035170914839
09/13/2020,75.02822732404968,73.46284420973218,77.02035170914839
09/14/2020,74.59540835528792,73.01018483591098,75.95336889942699
09/15/2020,76.42077531050056,75.34892493398718,77.07962853191069
09/16/2020,79.60105382009785,78.85703508110147,80.57696107488638
09/17/2020,81.65223936770795,81.00716710675216,83.46176644931832
09/18/2020,81.29469326307867,80.79969822708412,83.54080221300138
09/19/2020,81.29469326307867,80.79969822708412,83.54080221300138
09/20/2020,81.29469326307867,80.79969822708412,83.54080221300138
09/21/2020,78.05796010538201,77.55563938136551,79.09504050582889
09/22/2020,78.64132480240873,78.25348924933986,80.71527366133175
09/23/2020,78.7165976665412,78.2346284420973,81.70322070737008
09/24/2020,78.99887090703801,78.76273104488871,80.73503260225252
09/25/2020,78.96123447497177,78.81931346661636,81.28828294803398
09/26/2020,78.96123447497177,78.81931346661636,81.28828294803398
09/27/2020,78.96123447497177,78.81931346661636,81.28828294803398
09/28/2020,79.99623635679337,79.61146737080347,82.37502469867614
09/29/2020,77.19232216785849,76.53715579026782,80.33985378383719
09/30/2020,77.13586751975913,77.38589211618257,80.00395178818415
10/01/2020,77.15468573579226,75.55639381365522,77.92926299150366
10/02/2020,74.04968009032744,72.53866465484722,76.66469077257459
10/03/2020,74.04968009032744,72.53866465484722,76.66469077257459
10/04/2020,74.04968009032744,72.53866465484722,76.66469077257459
10/05/2020,77.90741437711705,76.85778951339117,78.87769215570046
10/06/2020,80.46669175762138,79.19652961146737,81.03141671606402
10/07/2020,79.20587128340235,77.87627310448887,79.52973720608576
10/08/2020,81.70869401580731,80.25273481705017,82.21695317131001
10/09/2020,80.82423786225065,79.3662768766503,82.94803398537837
10/10/2020,80.82423786225065,79.3662768766503,82.94803398537837
10/11/2020,80.82423786225065,79.3662768766503,82.94803398537837
10/12/2020,78.58487015430937,77.27272727272727,80.12250543370875
10/13/2020,80.0150545728265,78.70614862316107,81.78225647105315
10/14/2020,81.63342115167482,80.02640513013957,82.39478363959692
10/15/2020,81.40760255927738,79.95096190116936,81.0511756569848
10/16/2020,80.88069251035002,79.08336476801206,82.05888164394389
10/17/2020,80.88069251035002,79.08336476801206,82.05888164394389
10/18/2020,80.88069251035002,79.08336476801206,82.05888164394389
10/19/2020,80.35378246142267,78.83817427385891,82.53309622604229
10/20/2020,81.3323296951449,79.96982270841191,80.99189883422248
10/21/2020,78.67896123447497,77.21614485099961,79.56925508792729
10/22/2020,80.03387278885961,78.63070539419085,82.35526575775538
10/23/2020,78.73541588257433,77.53677857412296,81.82177435289468
10/24/2020,78.73541588257433,77.53677857412296,81.82177435289468
10/25/2020,78.73541588257433,77.53677857412296,81.82177435289468
10/26/2020,76.23259315016936,75.08487363259148,78.71962062833433
10/27/2020,77.62514113662024,76.42399094681252,80.18178225647105
10/28/2020,73.80504328189687,72.91588079969821,76.44734242244616
10/29/2020,71.24576590139255,70.78460958129008,73.06856352499506
10/30/2020,70.6435829883327,69.46435307431157,73.34518869788579
10/31/2020,70.6435829883327,69.46435307431157,73.34518869788579
11/01/2020,70.6435829883327,69.46435307431157,73.34518869788579
11/02/2020,73.48513360933383,72.40663900414937,73.582295988935
11/03/2020,74.84004516371849,74.08525084873632,76.64493183165382
11/04/2020,77.7756868648852,76.93323274236137,78.91721003754199
11/05/2020,77.07941287165977,76.10335722368917,79.52973720608576
11/06/2020,74.44486262702296,73.51942663145982,77.3167358229599
11/07/2020,74.44486262702296,73.51942663145982,77.3167358229599
11/08/2020,74.44486262702296,73.51942663145982,77.3167358229599
11/09/2020,79.84569062852842,78.74387023764616,82.98755186721992
11/10/2020,82.23560406473467,81.15805356469257,83.97549891325825
11/11/2020,82.51787730523147,81.72387778196905,86.76150958308634
11/12/2020,81.97214904027098,81.25235760090531,85.73404465520649
11/13/2020,80.59841926985321,79.85665786495663,83.99525785417902
11/14/2020,80.59841926985321,79.85665786495663,83.99525785417902
11/15/2020,80.59841926985321,79.85665786495663,83.99525785417902
11/16/2020,82.53669552126458,81.62957374575632,86.5441612329579
11/17/2020,82.48024087316523,81.91248585439456,84.68682078640585
11/18/2020,83.60933383515243,82.66691814409656,86.56392017387869
11/19/2020,83.30824237862251,82.79894379479441,86.22801817822565
11/20/2020,84.73842679713964,84.06261788004527,87.05789369689785
11/21/2020,84.73842679713964,84.06261788004527,87.05789369689785
11/22/2020,84.73842679713964,84.06261788004527,87.05789369689785
11/23/2020,86.84606699284907,85.79781214635986,90.00197589409207
11/24/2020,90.17689123071132,88.96642776310826,93.81545149180003
11/25/2020,91.6447120812947,90.55073557148243,94.11183560561156
11/26/2020,89.93225442228076,89.17389664277631,93.20292432325628
11/27/2020,90.94843808806924,90.17351942663146,94.03279984192848
11/28/2020,90.94843808806924,90.17351942663146,94.03279984192848
11/29/2020,90.94843808806924,90.17351942663146,94.03279984192848
11/30/2020,89.7628904779827,88.38174273858921,92.7089508002371
12/01/2020,89.42416258938654,88.07996982270842,94.665085951393
12/02/2020,90.9860745201355,89.43794794417201,96.22604228413356
12/03/2020,91.87053067369212,90.17351942663146,97.07567674372656
12/04/2020,92.86789612344752,91.05997736703132,98.55759731278404
12/05/2020,92.86789612344752,91.05997736703132,98.55759731278404
12/06/2020,92.86789612344752,91.05997736703132,98.55759731278404
12/07/2020,91.98343996989084,90.4941531497548,96.9176052163604
12/08/2020,92.19044034625516,90.6827612221803,96.83856945267732
12/09/2020,92.09634926608958,90.77706525839308,96.50266745702432
12/10/2020,94.74971772675951,93.26669181440964,100.96818810511756
12/11/2020,94.24162589386526,93.0215013202565,99.1701244813278
12/12/2020,94.24162589386526,93.0215013202565,99.1701244813278
12/13/2020,94.24162589386526,93.0215013202565,99.1701244813278
12/14/2020,94.88144523899136,93.8136552244436,98.1624184943687
12/15/2020,95.61535566428304,94.718973972086,100.61252716854376
12/16/2020,96.31162965750846,95.43568464730288,99.92096423631692
12/17/2020,97.06435829883328,95.86948321388157,101.26457221892906
12/18/2020,98.4004516371848,97.45379102225576,103.14167160640191
12/19/2020,98.4004516371848,97.45379102225576,103.14167160640191
12/20/2020,98.4004516371848,97.45379102225576,103.14167160640191
12/21/2020,95.99171998494542,95.19049415314976,98.83422248567476
12/22/2020,94.3733534060971,93.60618634477557,99.38747283145622
12/23/2020,96.4245389537072,95.56771029800076,101.4819205690575
12/24/2020,96.68799397817088,95.81290079215388,100.15807152736612
12/25/2020,96.68799397817088,95.81290079215388,100.15807152736612
12/26/2020,96.68799397817088,95.81290079215388,100.15807152736612
12/27/2020,96.68799397817088,95.81290079215388,100.15807152736612
12/28/2020,96.68799397817088,94.92644285175405,100.15807152736612
12/29/2020,96.3304478735416,95.22821576763484,100.39517881841532
12/30/2020,96.8949943545352,95.81290079215388,100.0592768227623
12/31/2020,97.64772299586,96.5673330818559,100.7113218731476
01/01/2021,97.64772299586,96.5673330818559,100.7113218731476
01/02/2021,97.64772299586,96.5673330818559,100.7113218731476
01/03/2021,97.64772299586,96.5673330818559,100.7113218731476
01/04/2021,96.2551750094091,95.34138061109014,99.5257854179016
01/05/2021,100.97854723372224,99.90569596378724,104.05058288875716
01/06/2021,102.18291305984192,101.52772538664654,107.4096028452875
01/07/2021,102.46518630033874,102.07468879668048,106.85635249950604
01/08/2021,105.49491908167106,104.73406261788004,108.91128235526575
01/09/2021,105.49491908167106,104.73406261788004,108.91128235526575
01/10/2021,105.49491908167106,104.73406261788004,108.91128235526575
01/11/2021,104.7798268724125,104.13051678611843,108.57538035961274
01/12/2021,106.6428302596914,105.79026782346284,110.82789962458013
01/13/2021,105.70191945803538,104.65861938890984,110.45247974708556
01/14/2021,106.30410237109524,105.28102602791398,108.99031811894882
01/15/2021,103.87655250282272,102.99886835156543,108.14068365935586
01/16/2021,103.87655250282272,102.99886835156543,108.14068365935586
01/17/2021,103.87655250282272,102.99886835156543,108.14068365935586
01/18/2021,103.1050056454648,102.263296869106,107.88381742738588
01/19/2021,105.30673692133983,104.7529234251226,109.91898834222486
01/20/2021,105.72073767406847,105.09241795548849,110.80814068365936
01/21/2021,105.75837410613474,105.1301395699736,109.99802410590792
01/22/2021,104.57282649604818,104.01735194266313,109.08911282355268
01/23/2021,104.57282649604818,104.01735194266313,109.08911282355268
01/24/2021,104.57282649604818,104.01735194266313,109.08911282355268
01/25/2021,105.2691004892736,104.58317615993964,108.73345188697888
01/26/2021,105.325555137373,104.45115050924178,110.17585457419484
01/27/2021,105.13737297704178,104.07393436439078,110.82789962458013
01/28/2021,104.57282649604818,103.35722368917388,109.70163999209645
01/29/2021,105.28791870530674,103.6967182195398,110.27464927879866
01/30/2021,105.28791870530674,103.6967182195398,110.27464927879866
01/31/2021,105.28791870530674,103.6967182195398,110.27464927879866
02/01/2021,106.26646593902898,105.4319124858544,111.53922149772772
02/02/2021,108.28001505457284,107.71407016220292,114.42402687215964
02/03/2021,110.2182913059842,109.33609958506224,116.004742145821
02/04/2021,110.89574708317652,110.16597510373444,115.88618850029636
02/05/2021,111.911930748965,111.29762353828744,117.96087729697688
02/06/2021,111.911930748965,111.29762353828744,117.96087729697688
02/07/2021,111.911930748965,111.29762353828744,117.96087729697688
02/08/2021,114.1701166729394,113.69294605809128,117.92135941513536
02/09/2021,115.14866390666164,114.18332704639758,118.07943094250147
02/10/2021,115.8449378998871,114.7868728781592,119.81821774352896
02/11/2021,115.16748212269476,114.22104866088269,120.09484291641968
02/12/2021,117.74557771923222,116.37118068653338,120.2529144437858
02/13/2021,117.74557771923222,116.37118068653338,120.2529144437858
02/14/2021,117.74557771923222,116.37118068653338,120.2529144437858
02/15/2021,119.08167105758372,117.55941154281402,124.38253309622604
02/16/2021,119.47685359427926,118.01207091663524,123.61193440031614
02/17/2021,121.24576590139256,119.27574500188608,125.19264967397748
02/18/2021,120.41776439593528,117.69143719351187,125.5878284923928
02/19/2021,118.44185171245763,115.27725386646549,123.49338075479154
02/20/2021,118.44185171245763,115.27725386646549,123.49338075479154
02/21/2021,118.44185171245763,115.27725386646549,123.49338075479154
02/22/2021,122.97704177643958,119.59637872500942,124.38253309622604
02/23/2021,123.1840421528039,119.38890984534136,126.51649871566885
02/24/2021,126.3643206624012,122.74613353451528,129.53961667654613
02/25/2021,125.91268347760632,122.67069030554508,130.40901007705986
02/26/2021,124.35077154685736,121.04866088268578,128.27504445761707
02/27/2021,124.35077154685736,121.04866088268578,128.27504445761707
02/28/2021,124.35077154685736,121.04866088268578,128.27504445761707
03/01/2021,122.3184042152804,117.55941154281402,127.5439636435487
03/02/2021,118.3101242002258,115.59788758958882,123.86880063228612
03/03/2021,120.9070380127964,118.27612221803092,125.3507212013436
03/04/2021,125.83741061347384,123.29309694454922,131.25864453665287
03/05/2021,130.78660143018442,128.02715956242926,134.49911084765856
03/06/2021,130.78660143018442,128.02715956242926,134.49911084765856
03/07/2021,130.78660143018442,128.02715956242926,134.49911084765856
03/08/2021,128.6225065863756,125.59411542814031,133.1752618059672
03/09/2021,127.24877681595784,124.12297246322142,130.13238490416913
03/10/2021,128.02032367331577,124.78310071671066,129.3222683264177
03/11/2021,131.2194203989462,127.98943794794415,134.16320885200554
03/12/2021,130.44787354158825,127.6688042248208,133.5901995653033
03/13/2021,130.44787354158825,127.6688042248208,133.5901995653033
03/14/2021,130.44787354158825,127.6688042248208,133.5901995653033
03/15/2021,129.80805419646217,126.95209354960392,132.20707370084963
03/16/2021,128.81068874670683,125.85816672953602,130.5078047816637
03/17/2021,128.3402333458788,125.02829121086384,129.69768820391226
03/18/2021,117.51975912683478,114.86231610712936,125.13337285121516
03/19/2021,121.92322167858488,119.61523953225198,122.68326417704012
03/20/2021,121.92322167858488,119.61523953225198,122.68326417704012
03/21/2021,121.92322167858488,119.61523953225198,122.68326417704012
03/22/2021,121.5844937899887,119.80384760467749,123.07844299545545
03/23/2021,114.18893488897253,112.48585439456808,118.96858328393598
03/24/2021,121.0199473089951,118.89852885703507,122.82157676348548
03/25/2021,116.22130222054948,114.16446623915505,118.33629717447144
03/26/2021,121.54685735792248,119.67182195397965,123.19699664098005
03/27/2021,121.54685735792248,119.67182195397965,123.19699664098005
03/28/2021,121.54685735792248,119.67182195397965,123.19699664098005
03/29/2021,122.58185923974408,120.70916635231988,121.99170124481329
03/30/2021,120.98231087692888,119.20030177291588,122.60422841335703
03/31/2021,119.53330824237862,118.63447755563936,121.77435289468484
04/01/2021,122.28076778321416,119.04941531497546,119.24520845682672
04/02/2021,122.28076778321416,119.04941531497546,119.24520845682672
04/03/2021,122.28076778321416,119.04941531497546,119.24520845682672
04/04/2021,122.28076778321416,119.04941531497546,119.24520845682672
04/05/2021,122.28076778321416,113.52319879290832,119.24520845682672
04/06/2021,118.3101242002258,114.44737834779328,119.04761904761904
04/07/2021,119.0440346255175,115.22067144473785,116.08377790950406
04/08/2021,119.19458035378248,115.40927951716333,118.00039517881842
04/09/2021,118.6676703048551,114.69256884194644,118.65244022920372
04/10/2021,118.6676703048551,114.69256884194644,118.65244022920372
04/11/2021,118.6676703048551,114.69256884194644,118.65244022920372
04/12/2021,119.26985321791494,115.27725386646549,119.87749456629123
04/13/2021,120.11667293940532,116.03168615616748,120.56905749851808
04/14/2021,125.49868272487768,121.6333459072048,126.02252519264968
04/15/2021,126.10086563793756,122.44436061863448,125.9434894289666
04/16/2021,125.8938652615732,122.46322142587702,126.31890930646117
04/17/2021,125.8938652615732,122.46322142587702,126.31890930646117
04/18/2021,125.8938652615732,122.46322142587702,126.31890930646117
04/19/2021,126.25141136620248,122.61410788381744,127.20806164789566
04/20/2021,125.55513737297704,121.53904187099208,123.37482710926696
04/21/2021,123.0711328566052,118.67219917012449,123.59217545939538
04/22/2021,123.29695144900263,118.86080724254997,124.6986761509583
04/23/2021,124.5765901392548,119.84156921916258,125.68662319699663
04/24/2021,124.5765901392548,119.84156921916258,125.68662319699663
04/25/2021,124.5765901392548,119.84156921916258,125.68662319699663
04/26/2021,123.82386149792998,118.91738966427764,125.50879272870974
04/27/2021,125.235227700414,120.63372312334968,125.78541790160048
04/28/2021,126.646593902898,122.53866465484722,129.28275044457618
04/29/2021,129.16823485133608,124.85854394568088,130.29045643153526
04/30/2021,126.75950319909671,121.7276499434176,129.77672396759533
05/01/2021,126.75950319909671,121.7276499434176,129.77672396759533
05/02/2021,126.75950319909671,121.7276499434176,129.77672396759533
05/03/2021,126.75950319909671,122.59524707657488,129.77672396759533
05/04/2021,129.88332706059464,125.49981139192758,132.79984192847263
05/05/2021,129.92096349266092,126.04677480196152,135.21043272080618
05/06/2021,128.24614226571322,124.25499811391929,132.62201146018575
05/07/2021,128.67896123447494,124.70765748774048,131.71310017783046
05/08/2021,128.67896123447494,124.70765748774048,131.71310017783046
05/09/2021,128.67896123447494,124.70765748774048,131.71310017783046
05/10/2021,128.69777945050808,124.8208223311958,131.25864453665287
05/11/2021,129.20587128340233,124.97170878913616,131.8118948824343
05/12/2021,130.39141889348892,126.38626933232742,135.40802213001385
05/13/2021,126.28904779826873,126.38626933232742,131.02153724560364
05/14/2021,129.3564170116673,125.46208977744246,133.39261015609566
05/15/2021,129.3564170116673,125.46208977744246,133.39261015609566
05/16/2021,129.3564170116673,125.46208977744246,133.39261015609566
05/17/2021,130.73014678208506,127.08411920030176,134.1829677929263
05/18/2021,129.5445991719985,125.61297623538286,134.4793519067378
05/19/2021,125.55513737297704,122.25575254620895,128.0774550484094
05/20/2021,122.56304102371094,118.86080724254997,128.15649081209247
05/21/2021,125.15995483628151,121.55790267823464,128.92708950800238
05/22/2021,125.15995483628151,121.55790267823464,128.92708950800238
05/23/2021,125.15995483628151,121.55790267823464,128.92708950800238
05/24/2021,128.88596161083927,125.68841946435307,131.65382335506817
05/25/2021,129.29996236356791,126.12221803093172,132.42442205097805
05/26/2021,129.69514490026347,126.12221803093172,132.91839557399723
05/27/2021,130.84305607828378,127.72538664654849,133.07646710136336
05/28/2021,131.18178396687992,127.89513391173142,133.82730685635252
05/29/2021,131.18178396687992,127.89513391173142,133.82730685635252
05/30/2021,131.18178396687992,127.89513391173142,133.82730685635252
05/31/2021,131.18178396687992,127.91399471897395,133.82730685635252
06/01/2021,132.44260444109898,128.55526216522065,135.94151353487453
06/02/2021,134.4373353406097,130.32817804602035,136.1391029440822
06/03/2021,134.38088069251037,130.25273481705017,136.0798261213199
06/04/2021,135.49115543846443,131.62957374575632,137.89764868603044
06/05/2021,135.49115543846443,131.62957374575632,137.89764868603044
06/06/2021,135.49115543846443,131.62957374575632,137.89764868603044
06/07/2021,134.8136996612721,131.15805356469258,137.46295198577354
06/08/2021,136.16861121565677,132.4217276499434,136.1391029440822
06/09/2021,136.0180654873918,132.30856280648814,137.3246393993282
06/10/2021,136.71433948061724,133.13843832516034,137.64078245406046
06/11/2021,137.147158449379,133.38362881931346,138.3323453862873
06/12/2021,137.147158449379,133.38362881931346,138.3323453862873
06/13/2021,137.147158449379,133.38362881931346,138.3323453862873
06/14/2021,137.3353406097102,133.91173142210485,139.7549891325825
06/15/2021,139.3112532931878,135.96755941154282,140.7034182967793
06/16/2021,139.969890854347,136.25047152018104,143.3313574392413
06/17/2021,137.6928867143395,133.8174273858921,140.3279984192847
06/18/2021,138.50207000376363,134.6473029045643,140.72317723770004
06/19/2021,138.50207000376363,134.6473029045643,140.72317723770004
06/20/2021,138.50207000376363,134.6473029045643,140.72317723770004
06/21/2021,141.11780203236734,136.81629573745758,142.24461568859908
